Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Turtle,Red-Eared Slider,5.3,1.38,Vitamin A Deficiency,Swollen eyes; Weakness; Loss of appetite,Improved diet; Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,7.5,2.37,Poor Water Quality,Loss of appetite; Lethargy,Water change,Septicemia
Turtle,Red-Eared Slider,5.9,1.3,Respiratory Infection,Lethargy,Antibiotics; Increased water temperature,Septicemia
Turtle,Red-Eared Slider,8.6,2.65,Poor Water Quality,Skin irritation; Lethargy,Water change,Septicemia
Turtle,Red-Eared Slider,9.7,2.16,Vitamin A Deficiency,Swollen eyes; Loss of appetite,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,1.4,0.45,Shell Rot,Foul odor,Topical antibiotics; Improved water quality,Septicemia
Turtle,Red-Eared Slider,1.7,0.43,Shell Rot,Discoloration,Topical antibiotics; Improved water quality,Septicemia
Turtle,Red-Eared Slider,8.7,1.62,Vitamin A Deficiency,Loss of appetite; Weakness,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,0.5,0.23,Respiratory Infection,Lethargy,Antibiotics,Septicemia
Turtle,Red-Eared Slider,7.3,1.85,Poor Water Quality,Lethargy; Loss of appetite,Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,8.4,1.43,Vitamin A Deficiency,Weakness; Loss of appetite,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,4.0,1.02,Shell Rot,Soft shell; Discoloration; Foul odor,Improved water quality; Topical antibiotics,Septicemia
Turtle,Red-Eared Slider,3.5,0.78,Vitamin A Deficiency,Swollen eyes; Weakness,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,2.8,0.87,Shell Rot,Soft shell,Topical antibiotics,Septicemia
Turtle,Red-Eared Slider,5.7,1.27,Vitamin A Deficiency,Weakness; Loss of appetite; Swollen eyes,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,2.2,0.74,Shell Rot,Soft shell; Foul odor,Topical antibiotics,Septicemia
Turtle,Red-Eared Slider,5.4,1.63,Respiratory Infection,Nasal discharge; Lethargy,Increased water temperature,Septicemia
Turtle,Red-Eared Slider,6.4,1.72,Respiratory Infection,Labored breathing; Lethargy,Antibiotics,Septicemia
Turtle,Red-Eared Slider,1.4,0.39,Poor Water Quality,Skin irritation; Lethargy,Water change; Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,9.0,1.67,Vitamin A Deficiency,Weakness,Improved diet,Septicemia
Turtle,Red-Eared Slider,9.8,2.67,Respiratory Infection,Nasal discharge; Lethargy; Labored breathing,Antibiotics; Increased water temperature,Septicemia
Turtle,Red-Eared Slider,4.5,0.9,Poor Water Quality,Loss of appetite; Skin irritation,Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,8.8,1.79,Respiratory Infection,Labored breathing; Nasal discharge,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,7.5,1.31,Poor Water Quality,Loss of appetite; Lethargy,Filtration upgrade; Water change,Septicemia
Turtle,Red-Eared Slider,6.0,1.89,Respiratory Infection,Lethargy; Nasal discharge,Antibiotics; Increased water temperature,Septicemia
Turtle,Red-Eared Slider,3.6,1.19,Vitamin A Deficiency,Weakness,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,0.3,0.22,Shell Rot,Discoloration,Improved water quality; Topical antibiotics,Septicemia
Turtle,Red-Eared Slider,1.9,0.53,Respiratory Infection,Lethargy; Labored breathing; Nasal discharge,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,6.9,2.21,Vitamin A Deficiency,Weakness,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,6.3,1.84,Poor Water Quality,Skin irritation; Lethargy,Water change; Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,9.8,2.82,Respiratory Infection,Labored breathing; Lethargy; Nasal discharge,Antibiotics,Septicemia
Turtle,Red-Eared Slider,7.7,1.74,Respiratory Infection,Lethargy; Labored breathing; Nasal discharge,Increased water temperature,Septicemia
Turtle,Red-Eared Slider,0.8,0.31,Respiratory Infection,Nasal discharge; Lethargy,Antibiotics; Increased water temperature,Septicemia
Turtle,Red-Eared Slider,4.6,1.31,Vitamin A Deficiency,Loss of appetite; Swollen eyes; Weakness,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,1.8,0.63,Respiratory Infection,Nasal discharge,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,8.6,1.96,Poor Water Quality,Loss of appetite; Skin irritation; Lethargy,Water change; Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,6.0,1.88,Vitamin A Deficiency,Swollen eyes; Loss of appetite; Weakness,Improved diet; Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,9.5,1.88,Poor Water Quality,Skin irritation; Lethargy; Loss of appetite,Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,3.7,0.98,Vitamin A Deficiency,Weakness; Loss of appetite; Swollen eyes,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,2.2,0.63,Vitamin A Deficiency,Weakness; Loss of appetite; Swollen eyes,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,6.9,1.84,Respiratory Infection,Labored breathing; Nasal discharge; Lethargy,Antibiotics,Septicemia
Turtle,Red-Eared Slider,9.1,2.66,Respiratory Infection,Nasal discharge; Labored breathing,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,3.1,0.7,Shell Rot,Foul odor; Soft shell,Topical antibiotics; Improved water quality,Septicemia
Turtle,Red-Eared Slider,2.7,0.73,Poor Water Quality,Skin irritation; Loss of appetite; Lethargy,Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,9.5,2.98,Respiratory Infection,Nasal discharge; Lethargy; Labored breathing,Antibiotics,Septicemia
Turtle,Red-Eared Slider,2.8,0.66,Vitamin A Deficiency,Weakness; Swollen eyes,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,4.9,1.54,Vitamin A Deficiency,Loss of appetite; Swollen eyes; Weakness,Improved diet; Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,5.4,1.43,Vitamin A Deficiency,Swollen eyes,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,9.6,2.74,Shell Rot,Foul odor,Topical antibiotics; Improved water quality,Septicemia
Turtle,Red-Eared Slider,0.3,0.21,Vitamin A Deficiency,Swollen eyes; Loss of appetite; Weakness,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,4.6,0.94,Shell Rot,Foul odor,Topical antibiotics,Septicemia
Turtle,Red-Eared Slider,4.0,1.23,Poor Water Quality,Skin irritation,Filtration upgrade; Water change,Septicemia
Turtle,Red-Eared Slider,7.7,2.0,Vitamin A Deficiency,Weakness; Loss of appetite,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,0.3,0.2,Respiratory Infection,Nasal discharge; Labored breathing,Antibiotics,Septicemia
Turtle,Red-Eared Slider,2.6,0.87,Poor Water Quality,Skin irritation; Lethargy,Water change; Filtration upgrade,Septicemia
Turtle,Red-Eared Slider,8.4,2.52,Vitamin A Deficiency,Loss of appetite; Weakness; Swollen eyes,Vitamin A supplements; Improved diet,Septicemia
Turtle,Red-Eared Slider,5.9,1.12,Respiratory Infection,Labored breathing,Antibiotics,Septicemia
Turtle,Red-Eared Slider,3.9,1.19,Shell Rot,Discoloration,Topical antibiotics; Improved water quality,Septicemia
Turtle,Red-Eared Slider,6.0,1.29,Vitamin A Deficiency,Weakness; Swollen eyes; Loss of appetite,Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,8.2,2.11,Respiratory Infection,Labored breathing,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,2.6,0.68,Vitamin A Deficiency,Swollen eyes; Weakness,Improved diet,Septicemia
Turtle,Red-Eared Slider,0.5,0.25,Shell Rot,Foul odor; Soft shell,Improved water quality,Septicemia
Turtle,Red-Eared Slider,5.8,1.04,Respiratory Infection,Lethargy; Labored breathing; Nasal discharge,Increased water temperature; Antibiotics,Septicemia
Turtle,Red-Eared Slider,9.9,2.89,Vitamin A Deficiency,Loss of appetite; Swollen eyes; Weakness,Improved diet,Septicemia
Turtle,Red-Eared Slider,5.1,1.45,Vitamin A Deficiency,Weakness; Loss of appetite,Improved diet,Septicemia
Turtle,Red-Eared Slider,7.3,2.33,Vitamin A Deficiency,Loss of appetite; Weakness; Swollen eyes,Improved diet; Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,2.3,0.78,Vitamin A Deficiency,Weakness,Improved diet; Vitamin A supplements,Septicemia
Turtle,Red-Eared Slider,8.2,1.83,Poor Water Quality,Lethargy,Filtration upgrade; Water change,Septicemia
Turtle,Red-Eared Slider,7.5,1.59,Vitamin A Deficiency,Weakness; Swollen eyes; Loss of appetite,Improved diet,Septicemia
Turtle,Red-Eared Slider,0.7,0.27,Shell Rot,Discoloration; Soft shell; Foul odor,Improved water quality,Septicemia
Turtle,Red-Eared Slider,8.0,1.63,Vitamin A Deficiency,Swollen eyes; Weakness; Loss of appetite,Improved diet,Septicemia
Turtle,Red-Eared Slider,9.4,1.52,Vitamin A Deficiency,Respiratory Issues,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.0,1.65,Poor Water Quality,Soft Shell,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,6.7,2.78,Poor Water Quality,Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,4.5,0.94,Poor Water Quality,Lethargy; Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,9.8,3.27,Poor Water Quality,Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,4.0,1.25,Inadequate UVB Exposure,Lethargy; Deformities,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,3.1,1.52,Vitamin A Deficiency,Lethargy; Swollen Eyes,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,0.9,0.37,Vitamin A Deficiency,Respiratory Issues; Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,2.8,1.19,Shell Rot,Foul Odor,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,5.1,1.06,Poor Water Quality,Lethargy; Soft Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.7,1.28,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,8.8,1.63,Shell Rot,Foul Odor; Shell Lesions,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,8.3,3.21,Shell Rot,Shell Lesions; Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,4.7,1.96,Inadequate UVB Exposure,Weak Shell; Deformities,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,8.6,3.14,Shell Rot,Shell Lesions,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,5.1,1.52,Vitamin A Deficiency,Respiratory Issues; Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,2.5,0.75,Vitamin A Deficiency,Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,1.8,0.87,Inadequate UVB Exposure,Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,8.2,3.03,Shell Rot,Foul Odor,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,6.4,2.69,Inadequate UVB Exposure,Lethargy; Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,6.8,1.92,Shell Rot,Discolored Shell; Shell Lesions,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,8.1,3.99,Vitamin A Deficiency,Lethargy; Respiratory Issues,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,7.7,2.75,Vitamin A Deficiency,Lethargy; Swollen Eyes,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,8.2,2.09,Inadequate UVB Exposure,Deformities,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,9.6,1.97,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.8,1.29,Vitamin A Deficiency,Swollen Eyes; Respiratory Issues,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,0.6,0.16,Shell Rot,Foul Odor,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,1.1,0.18,Inadequate UVB Exposure,Deformities; Lethargy,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,7.7,2.56,Shell Rot,Shell Lesions; Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,8.0,3.93,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,0.3,0.13,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,8.5,3.64,Shell Rot,Shell Lesions; Discolored Shell,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,3.9,1.19,Shell Rot,Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,8.1,3.42,Poor Water Quality,Lethargy,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,2.8,0.63,Vitamin A Deficiency,Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,3.3,0.52,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.1,1.09,Poor Water Quality,Infections; Soft Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,2.1,0.65,Inadequate UVB Exposure,Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,1.8,0.85,Inadequate UVB Exposure,Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,4.9,2.37,Vitamin A Deficiency,Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,0.8,0.12,Inadequate UVB Exposure,Weak Shell,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,4.3,1.67,Inadequate UVB Exposure,Lethargy,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,7.7,2.07,Inadequate UVB Exposure,Weak Shell; Deformities,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,3.4,1.67,Shell Rot,Foul Odor; Discolored Shell,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,5.4,2.09,Shell Rot,Foul Odor; Discolored Shell,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,4.8,0.78,Shell Rot,Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,6.8,2.96,Shell Rot,Discolored Shell; Shell Lesions,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.3,0.66,Vitamin A Deficiency,Swollen Eyes; Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,6.1,1.55,Poor Water Quality,Infections; Soft Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,2.2,0.61,Poor Water Quality,Infections; Lethargy,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,4.2,2.02,Poor Water Quality,Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,9.3,2.88,Poor Water Quality,Infections; Lethargy,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,1.8,0.59,Poor Water Quality,Lethargy; Infections,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,0.6,0.11,Inadequate UVB Exposure,Lethargy,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,5.1,1.46,Poor Water Quality,Lethargy; Infections,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,7.2,2.51,Inadequate UVB Exposure,Deformities; Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,5.6,0.95,Vitamin A Deficiency,Lethargy; Respiratory Issues,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,6.6,2.49,Vitamin A Deficiency,Respiratory Issues; Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.5,0.95,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,5.7,2.81,Poor Water Quality,Lethargy,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,0.5,0.2,Shell Rot,Foul Odor,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,3.6,0.92,Vitamin A Deficiency,Respiratory Issues; Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,3.3,0.7,Poor Water Quality,Infections; Soft Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.3,1.14,Poor Water Quality,Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,1.2,0.46,Vitamin A Deficiency,Swollen Eyes,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,3.1,1.19,Shell Rot,Discolored Shell,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,4.1,0.71,Inadequate UVB Exposure,Lethargy,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,3.8,0.83,Poor Water Quality,Infections; Soft Shell,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,8.6,2.95,Shell Rot,Foul Odor; Shell Lesions,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,8.5,1.86,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,9.0,1.77,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.8,1.7,Shell Rot,Shell Lesions,Topical Treatments,Emydine Shell Disease
Turtle,Red-Eared Slider,1.1,0.37,Vitamin A Deficiency,Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,5.4,1.22,Vitamin A Deficiency,Lethargy,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,8.2,1.33,Shell Rot,Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,7.8,1.72,Inadequate UVB Exposure,Deformities,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,9.8,3.1,Poor Water Quality,Lethargy,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,9.2,2.18,Shell Rot,Discolored Shell; Foul Odor,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,1.6,0.73,Inadequate UVB Exposure,Deformities; Lethargy,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,8.7,3.0,Poor Water Quality,Soft Shell,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,7.5,1.5,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,1.1,0.28,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,7.0,1.69,Shell Rot,Discolored Shell; Shell Lesions,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.7,0.82,Vitamin A Deficiency,Swollen Eyes,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,3.7,0.99,Vitamin A Deficiency,Respiratory Issues; Lethargy,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,1.6,0.67,Poor Water Quality,Lethargy,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,5.1,2.41,Inadequate UVB Exposure,Weak Shell; Deformities,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,5.4,2.11,Shell Rot,Shell Lesions; Foul Odor,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,2.3,0.37,Inadequate UVB Exposure,Deformities; Weak Shell,Calcium Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,9.9,3.82,Poor Water Quality,Infections,Water Changes,Emydine Shell Disease
Turtle,Red-Eared Slider,6.3,2.82,Poor Water Quality,Lethargy; Soft Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.7,0.75,Poor Water Quality,Soft Shell; Lethargy,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,6.5,1.07,Vitamin A Deficiency,Swollen Eyes,Supplementation,Emydine Shell Disease
Turtle,Red-Eared Slider,7.6,3.72,Inadequate UVB Exposure,Deformities; Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,2.4,0.4,Vitamin A Deficiency,Respiratory Issues,Improved Diet,Emydine Shell Disease
Turtle,Red-Eared Slider,2.4,0.52,Shell Rot,Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,3.9,1.71,Shell Rot,Foul Odor,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,9.2,2.31,Poor Water Quality,Infections; Lethargy,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,2.7,1.12,Shell Rot,Discolored Shell,Antibiotics,Emydine Shell Disease
Turtle,Red-Eared Slider,4.1,1.82,Inadequate UVB Exposure,Lethargy; Weak Shell,UVB Lighting,Emydine Shell Disease
Turtle,Red-Eared Slider,6.0,3.28,Parasitic infection,Lethargy; Diarrhea; Weight loss,Improved sanitation,Cloacal prolapse
Turtle,Red-Eared Slider,1.6,1.33,Obesity,Difficulty swimming,Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,1.6,1.42,Obesity,Excessive fat deposits; Difficulty swimming,Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,9.1,4.1,Cloacal infection,Prolapsed tissue,Antibiotics; Warm water soaks,Cloacal prolapse
Turtle,Red-Eared Slider,7.2,3.77,Obesity,Excessive fat deposits; Reduced mobility; Difficulty swimming,Dietary management; Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,7.0,2.14,Egg retention,Distended abdomen,Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,5.4,1.77,Obesity,Difficulty swimming; Reduced mobility,Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,5.2,2.32,Vitamin A deficiency,Respiratory issues; Swollen eyes; Loss of appetite,Dietary supplementation; Vitamin A injections,Cloacal prolapse
Turtle,Red-Eared Slider,9.9,4.64,Egg retention,Distended abdomen; Lethargy; Reduced appetite,Oxytocin injection; Manual removal by vet,Cloacal prolapse
Turtle,Red-Eared Slider,5.0,2.15,Parasitic infection,Lethargy,Improved sanitation,Cloacal prolapse
Turtle,Red-Eared Slider,9.6,4.46,Cloacal infection,Inflammation; Prolapsed tissue,Antibiotics; Warm water soaks,Cloacal prolapse
Turtle,Red-Eared Slider,2.2,0.59,Cloacal infection,Prolapsed tissue; Inflammation; Discharge,Antibiotics,Cloacal prolapse
Turtle,Red-Eared Slider,1.7,1.2,Dehydration,Weakness; Dry skin; Sunken eyes,Increased humidity,Cloacal prolapse
Turtle,Red-Eared Slider,1.9,1.24,Obesity,Excessive fat deposits; Difficulty swimming,Increased exercise; Dietary management,Cloacal prolapse
Turtle,Red-Eared Slider,1.7,0.94,Parasitic infection,Weight loss,Antiparasitic medication,Cloacal prolapse
Turtle,Red-Eared Slider,1.3,0.73,Egg retention,Reduced appetite,Manual removal by vet; Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,3.7,3.0,Dehydration,Weakness; Dry skin,Increased humidity,Cloacal prolapse
Turtle,Red-Eared Slider,6.0,1.89,Obesity,Difficulty swimming; Reduced mobility; Excessive fat deposits,Dietary management; Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,8.3,4.58,Cloacal infection,Discharge; Inflammation; Prolapsed tissue,Antibiotics; Warm water soaks,Cloacal prolapse
Turtle,Red-Eared Slider,1.3,1.31,Cloacal infection,Inflammation; Discharge,Antibiotics; Warm water soaks,Cloacal prolapse
Turtle,Red-Eared Slider,7.7,4.01,Egg retention,Lethargy; Reduced appetite; Distended abdomen,Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,4.4,1.59,Dehydration,Weakness; Sunken eyes; Dry skin,Fluid therapy; Increased humidity,Cloacal prolapse
Turtle,Red-Eared Slider,5.7,3.37,Egg retention,Reduced appetite; Lethargy; Distended abdomen,Manual removal by vet; Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,0.4,0.26,Dehydration,Dry skin; Weakness,Increased humidity; Fluid therapy,Cloacal prolapse
Turtle,Red-Eared Slider,9.9,4.88,Vitamin A deficiency,Respiratory issues; Swollen eyes; Loss of appetite,Dietary supplementation; Vitamin A injections,Cloacal prolapse
Turtle,Red-Eared Slider,5.4,3.5,Cloacal infection,Inflammation; Discharge; Prolapsed tissue,Warm water soaks; Antibiotics,Cloacal prolapse
Turtle,Red-Eared Slider,3.9,2.32,Cloacal infection,Prolapsed tissue; Discharge; Inflammation,Antibiotics; Warm water soaks,Cloacal prolapse
Turtle,Red-Eared Slider,3.3,2.34,Obesity,Difficulty swimming; Excessive fat deposits; Reduced mobility,Dietary management; Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,7.0,2.08,Vitamin A deficiency,Respiratory issues,Vitamin A injections; Dietary supplementation,Cloacal prolapse
Turtle,Red-Eared Slider,2.5,1.47,Dehydration,Sunken eyes; Dry skin,Fluid therapy; Increased humidity,Cloacal prolapse
Turtle,Red-Eared Slider,6.7,2.91,Dehydration,Weakness; Sunken eyes,Fluid therapy; Increased humidity,Cloacal prolapse
Turtle,Red-Eared Slider,3.7,3.27,Obesity,Excessive fat deposits; Difficulty swimming; Reduced mobility,Dietary management,Cloacal prolapse
Turtle,Red-Eared Slider,1.9,0.78,Obesity,Difficulty swimming; Reduced mobility,Dietary management; Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,3.1,2.62,Cloacal infection,Prolapsed tissue; Discharge,Warm water soaks; Antibiotics,Cloacal prolapse
Turtle,Red-Eared Slider,3.4,3.26,Parasitic infection,Diarrhea,Improved sanitation; Antiparasitic medication,Cloacal prolapse
Turtle,Red-Eared Slider,5.9,3.39,Parasitic infection,Diarrhea; Weight loss,Antiparasitic medication,Cloacal prolapse
Turtle,Red-Eared Slider,5.7,1.7,Obesity,Reduced mobility; Excessive fat deposits,Dietary management,Cloacal prolapse
Turtle,Red-Eared Slider,3.6,2.12,Vitamin A deficiency,Loss of appetite; Swollen eyes; Respiratory issues,Dietary supplementation,Cloacal prolapse
Turtle,Red-Eared Slider,2.1,0.76,Egg retention,Reduced appetite; Distended abdomen,Manual removal by vet; Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,1.4,1.16,Obesity,Excessive fat deposits,Increased exercise; Dietary management,Cloacal prolapse
Turtle,Red-Eared Slider,5.4,2.51,Egg retention,Lethargy; Reduced appetite,Oxytocin injection; Manual removal by vet,Cloacal prolapse
Turtle,Red-Eared Slider,1.3,1.18,Obesity,Reduced mobility,Dietary management,Cloacal prolapse
Turtle,Red-Eared Slider,3.4,2.61,Obesity,Difficulty swimming; Excessive fat deposits,Increased exercise,Cloacal prolapse
Turtle,Red-Eared Slider,2.9,0.99,Parasitic infection,Weight loss; Lethargy,Antiparasitic medication; Improved sanitation,Cloacal prolapse
Turtle,Red-Eared Slider,7.5,4.39,Egg retention,Reduced appetite; Distended abdomen,Manual removal by vet; Oxytocin injection,Cloacal prolapse
Turtle,Red-Eared Slider,4.1,3.45,Dehydration,Sunken eyes; Dry skin; Weakness,Fluid therapy; Increased humidity,Cloacal prolapse
