Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Rabbit,Holland Lop Rabbit,8.6,3.26,Overgrown Nails,"Walking difficulties, Painful paws","Nail trimming, Regular grooming",Sore Hocks
Rabbit,Holland Lop Rabbit,2.4,1.03,Overgrown Nails,Walking difficulties,Nail trimming,Sore Hocks
Rabbit,Holland Lop Rabbit,1.1,1.89,Hard Flooring,"Footpad irritation, Reddened paws","Provide soft bedding, Modify habitat",Sore Hocks
Rabbit,Holland Lop Rabbit,2.9,1.07,Arthritis,Difficulty moving,Pain relief medication,Sore Hocks
Rabbit,Holland Lop Rabbit,1.3,1.44,Obesity,Reduced mobility,Weight management,Sore Hocks
Rabbit,Holland Lop Rabbit,8.5,4.06,Obesity,"Pressure sores, Reduced mobility",Weight management,Sore Hocks
Rabbit,Holland Lop Rabbit,7.0,4.36,Pododermatitis,Swelling,"Topical antibiotics, Foot wraps",Sore Hocks
Rabbit,Holland Lop Rabbit,6.2,3.35,Inadequate Bedding,"Paw abrasions, Redness","Change bedding, Add cushioning materials",Sore Hocks
Rabbit,Holland Lop Rabbit,3.5,2.89,Obesity,Pressure sores,"Diet adjustment, Weight management",Sore Hocks
Rabbit,Holland Lop Rabbit,7.3,4.34,Obesity,Pressure sores,Weight management,Sore Hocks
Rabbit,Holland Lop Rabbit,7.4,2.95,Inadequate Bedding,Paw abrasions,Change bedding,Sore Hocks
Rabbit,Holland Lop Rabbit,8.7,2.52,Arthritis,"Stiffness, Difficulty moving",Joint supplements,Sore Hocks
Rabbit,Holland Lop Rabbit,0.5,0.63,Pododermatitis,Swelling,Topical antibiotics,Sore Hocks
Rabbit,Holland Lop Rabbit,2.0,1.23,Obesity,Pressure sores,"Diet adjustment, Weight management",Sore Hocks
Rabbit,Holland Lop Rabbit,6.3,3.64,Hard Flooring,Reddened paws,Modify habitat,Sore Hocks
Rabbit,Holland Lop Rabbit,8.2,4.04,Inadequate Bedding,"Paw abrasions, Redness","Change bedding, Add cushioning materials",Sore Hocks
Rabbit,Holland Lop Rabbit,9.2,2.92,Arthritis,Stiffness,"Joint supplements, Pain relief medication",Sore Hocks
Rabbit,Holland Lop Rabbit,7.7,4.66,Overgrown Nails,"Painful paws, Walking difficulties",Regular grooming,Sore Hocks
Rabbit,Holland Lop Rabbit,0.8,0.38,Overgrown Nails,Painful paws,Nail trimming,Sore Hocks
Rabbit,Holland Lop Rabbit,4.5,2.61,Inadequate Bedding,Redness,Add cushioning materials,Sore Hocks
Rabbit,Holland Lop Rabbit,6.3,2.77,Arthritis,Stiffness,"Joint supplements, Pain relief medication",Sore Hocks
Rabbit,Holland Lop Rabbit,5.7,4.41,Pododermatitis,"Swelling, Open sores",Topical antibiotics,Sore Hocks
Rabbit,Holland Lop Rabbit,6.4,4.59,Hard Flooring,"Footpad irritation, Reddened paws",Modify habitat,Sore Hocks
Rabbit,Holland Lop Rabbit,2.4,2.72,Arthritis,"Difficulty moving, Stiffness","Joint supplements, Pain relief medication",Sore Hocks
Rabbit,Holland Lop Rabbit,7.6,4.28,Inadequate Bedding,"Paw abrasions, Redness","Change bedding, Add cushioning materials",Sore Hocks
Rabbit,Holland Lop Rabbit,6.4,2.87,Pododermatitis,"Swelling, Open sores","Foot wraps, Topical antibiotics",Sore Hocks
Rabbit,Holland Lop Rabbit,9.9,3.9,Pododermatitis,Open sores,"Foot wraps, Topical antibiotics",Sore Hocks
Rabbit,Holland Lop Rabbit,0.2,2.1,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,2.1,0.66,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,1.9,2.72,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,6.4,2.84,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,4.7,0.88,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,3.6,2.6,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,5.5,2.19,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,2.1,3.02,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,4.8,3.11,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,6.6,3.31,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,9.0,3.49,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,8.9,0.56,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,1.0,1.02,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,6.3,3.02,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,7.6,2.1,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,3.9,1.12,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,2.0,2.25,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,9.9,4.52,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,3.5,2.84,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,0.6,1.02,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,6.1,2.74,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,1.8,1.98,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,6.9,3.77,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,9.4,2.81,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,3.2,0.58,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,8.7,3.74,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,5.4,3.88,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,8.7,1.4,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,2.9,2.46,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,2.5,2.25,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,6.3,1.96,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,0.5,2.51,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,8.8,4.67,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,5.2,2.82,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,5.6,3.52,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,9.1,2.86,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,8.4,0.76,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,8.6,4.07,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,3.1,3.42,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,5.1,2.87,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,3.4,2.81,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,4.8,2.6,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,7.0,3.28,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,6.6,2.6,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,10.0,3.39,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,0.5,1.56,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,5.6,1.0,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,6.8,2.88,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,1.6,2.72,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,9.6,2.59,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,0.3,1.43,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,3.2,0.69,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,4.1,1.1,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,5.9,3.27,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,6.9,2.06,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,6.3,0.57,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,9.4,5.13,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,3.9,3.53,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,4.4,2.98,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,8.5,4.82,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,1.3,2.58,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,4.1,0.75,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,9.8,3.19,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,3.2,2.77,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,9.1,0.65,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,5.8,1.7,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,8.5,3.48,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,2.9,2.06,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,7.1,2.53,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,1.0,2.2,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,0.8,2.5,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,4.4,0.8,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,8.0,1.46,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,7.4,3.87,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,9.8,3.09,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,8.9,5.15,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,9.2,1.27,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,4.8,2.6,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,6.9,3.0,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,7.3,1.83,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,2.4,3.17,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,1.8,2.19,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,3.8,2.29,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,4.9,3.18,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,8.5,2.85,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,2.4,2.17,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,6.4,4.24,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,4.1,0.53,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,8.9,0.89,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,3.1,0.88,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,7.7,4.79,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,8.8,0.97,Poor Hygiene,"Odor, Matting of Fur",Improved Hygiene Practices,Mange
Rabbit,Holland Lop Rabbit,7.4,3.78,Skin Parasites,"Scratching, Hair Loss, Scaly Skin",Topical Anti-parasitic Cream,Mange
Rabbit,Holland Lop Rabbit,8.3,3.7,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,6.7,3.85,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,4.7,3.8,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,8.3,0.64,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,8.1,4.49,Allergic Dermatitis,"Skin Redness, Itchiness",Antihistamines,Mange
Rabbit,Holland Lop Rabbit,6.9,2.64,Malnutrition,"Weight Loss, Poor Fur Quality",Nutritional Supplements,Mange
Rabbit,Holland Lop Rabbit,3.6,1.24,Fungal Infection,"Red Patches, Hair Loss, Irritation",Antifungal Medication,Mange
Rabbit,Holland Lop Rabbit,7.6,3.54,Hormonal Imbalance,"Behavioral changes, Hair loss",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.0,3.14,Hormonal Imbalance,"Appetite changes, Behavioral changes",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.5,0.73,Endometritis,"Lethargy, Bloody discharge",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.1,4.98,Uterine Polyps,"Spotting, Painful movement",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.4,3.35,Cystic Uterus,"Abdominal swelling, Weight changes",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.9,1.94,Endometritis,"Abdominal pain, Lethargy",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.9,4.74,Endometritis,"Bloody discharge, Lethargy",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,3.7,2.91,Cystic Uterus,"Appetite loss, Weight changes",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.5,1.32,Uterine Polyps,"Reduced activity, Painful movement",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.5,3.87,Hormonal Imbalance,"Appetite changes, Behavioral changes",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.5,4.78,Hormonal Imbalance,"Behavioral changes, Appetite changes",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.0,3.39,Cystic Uterus,"Abdominal swelling, Weight changes",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.9,3.37,Cystic Uterus,"Appetite loss, Weight changes",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,3.8,2.06,Cystic Uterus,"Abdominal swelling, Appetite loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,5.0,3.68,Reproductive Tract Infections,"Swelling, Discharge",Supportive care,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,3.1,1.96,Reproductive Tract Infections,"Swelling, Discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.5,4.55,Endometritis,"Bloody discharge, Abdominal pain",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.7,4.41,Endometritis,"Lethargy, Abdominal pain",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.8,3.35,Cystic Uterus,"Weight changes, Appetite loss",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.6,2.0,Metabolic Disorders,"Unexplained weight loss, Lethargy",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.2,3.3,Endometritis,"Lethargy, Bloody discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.8,4.7,Endometritis,"Lethargy, Bloody discharge",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.4,0.65,Cystic Uterus,"Weight changes, Appetite loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,5.9,4.68,Cystic Uterus,"Appetite loss, Weight changes",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.9,3.32,Cystic Uterus,"Weight changes, Appetite loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.8,1.51,Uterine Polyps,"Painful movement, Spotting",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.9,2.24,Endometritis,"Abdominal pain, Lethargy",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.6,3.78,Metabolic Disorders,"Dehydration, Lethargy",Special diet,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.4,4.63,Metabolic Disorders,"Unexplained weight loss, Dehydration",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.5,2.3,Uterine Polyps,"Spotting, Painful movement",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.9,2.8,Cystic Uterus,"Weight changes, Appetite loss",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.1,3.49,Uterine Polyps,"Spotting, Reduced activity",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.6,4.69,Hormonal Imbalance,"Behavioral changes, Appetite changes",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.2,4.08,Uterine Polyps,"Reduced activity, Spotting",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.0,4.51,Endometritis,"Lethargy, Bloody discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.6,2.62,Cystic Uterus,"Weight changes, Appetite loss",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.4,3.08,Reproductive Tract Infections,"Swelling, Discharge",Supportive care,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.7,2.3,Uterine Polyps,"Painful movement, Reduced activity",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.0,1.52,Hormonal Imbalance,"Hair loss, Appetite changes",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.6,4.33,Endometritis,"Abdominal pain, Lethargy",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.4,4.86,Reproductive Tract Infections,"Discharge, Fever",Supportive care,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.1,2.37,Hormonal Imbalance,"Hair loss, Appetite changes",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.2,4.39,Hormonal Imbalance,"Behavioral changes, Hair loss",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.2,0.28,Hormonal Imbalance,"Appetite changes, Hair loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.6,2.02,Hormonal Imbalance,"Behavioral changes, Hair loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.8,4.84,Cystic Uterus,"Weight changes, Abdominal swelling",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,5.5,4.92,Uterine Polyps,"Reduced activity, Painful movement",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.8,0.8,Metabolic Disorders,"Dehydration, Lethargy",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.0,4.13,Reproductive Tract Infections,"Swelling, Fever",Supportive care,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.3,3.12,Endometritis,"Abdominal pain, Bloody discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.4,0.62,Uterine Polyps,"Spotting, Reduced activity",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.5,4.44,Endometritis,"Abdominal pain, Lethargy",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.5,2.42,Uterine Polyps,"Spotting, Reduced activity",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,3.8,1.89,Cystic Uterus,"Weight changes, Abdominal swelling",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,3.9,2.9,Reproductive Tract Infections,"Fever, Discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.1,4.65,Endometritis,"Abdominal pain, Bloody discharge",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.1,2.14,Hormonal Imbalance,"Hair loss, Behavioral changes",Dietary changes,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.0,1.61,Endometritis,"Abdominal pain, Bloody discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.1,1.76,Reproductive Tract Infections,"Swelling, Fever",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.1,2.28,Reproductive Tract Infections,"Discharge, Fever",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.7,1.64,Uterine Polyps,"Spotting, Painful movement",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,0.9,0.46,Endometritis,"Abdominal pain, Lethargy",Pain relief medication,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,5.2,4.69,Uterine Polyps,"Spotting, Painful movement",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,7.7,3.25,Cystic Uterus,"Weight changes, Appetite loss",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,5.0,4.82,Cystic Uterus,"Abdominal swelling, Appetite loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.1,2.46,Metabolic Disorders,"Dehydration, Unexplained weight loss",Special diet,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.1,2.67,Uterine Polyps,"Spotting, Reduced activity",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.1,2.03,Uterine Polyps,"Painful movement, Spotting",Anti-inflammatory drugs,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.4,1.59,Metabolic Disorders,"Dehydration, Unexplained weight loss",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,6.8,3.45,Metabolic Disorders,"Lethargy, Dehydration",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.4,2.56,Uterine Polyps,"Spotting, Reduced activity",Surgical removal,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.3,2.72,Endometritis,"Bloody discharge, Abdominal pain",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.1,1.7,Endometritis,"Lethargy, Bloody discharge",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,1.1,2.2,Endometritis,"Bloody discharge, Lethargy",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,9.8,3.68,Metabolic Disorders,"Unexplained weight loss, Lethargy",Special diet,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.7,4.97,Metabolic Disorders,"Unexplained weight loss, Lethargy",Fluid therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,4.5,1.72,Endometritis,"Abdominal pain, Lethargy",Antibiotics,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,8.2,4.77,Hormonal Imbalance,"Appetite changes, Hair loss",Hormonal therapy,Uterine Adenocarcinoma
Rabbit,Holland Lop Rabbit,2.4,2.76,Cystic Uterus,"Weight changes, Appetite loss",Surgical removal,Uterine Adenocarcinoma
