Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Chicken,Bantam Chicken,9.6,2.18,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,6.8,1.53,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,9.4,1.37,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,8.7,2.73,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,2.7,0.99,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,5.2,4.33,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,8.6,3.52,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,0.8,0.3,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,3.3,2.62,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,4.6,3.85,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,9.4,4.25,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,5.8,1.72,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,9.5,4.96,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,2.6,0.84,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,9.2,2.07,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,10.0,3.86,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,8.1,4.9,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,9.7,3.47,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,6.9,1.76,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,8.1,4.26,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,8.9,3.18,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,3.6,2.73,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,4.0,1.32,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,4.9,4.23,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,7.2,5.0,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,2.7,0.79,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,2.3,0.62,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,5.8,1.68,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,4.1,2.11,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,8.1,4.48,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,5.8,1.34,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,6.1,4.41,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,2.5,0.76,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,4.4,3.23,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,4.3,2.09,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,4.2,4.77,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,4.8,2.01,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,1.7,1.04,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,0.9,0.41,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,2.4,1.02,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,5.9,1.37,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,3.5,4.0,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,2.6,1.05,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,5.4,1.58,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,0.2,0.33,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,3.6,2.27,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,0.8,0.53,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,5.2,2.76,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,0.6,0.54,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,6.5,2.24,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,2.5,0.91,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,9.8,3.8,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,3.0,2.63,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,1.6,1.03,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,1.9,1.17,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,8.1,2.6,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,4.6,2.08,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,5.3,3.89,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,6.3,4.74,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,1.3,0.82,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,4.8,3.43,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,3.5,4.41,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,1.9,0.7,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,1.1,1.08,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,7.9,1.56,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,2.3,0.86,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,6.1,4.69,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,6.4,3.45,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,1.0,0.69,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,7.7,2.7,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,1.8,0.85,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,7.5,3.16,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,0.8,0.4,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,9.0,1.21,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,2.8,1.06,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,1.9,0.61,Nutritional Deficiency,"Weak bones, Feather loss",Balanced feed and supplements,Necrotic Enteritis
Chicken,Bantam Chicken,8.1,2.67,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,9.8,2.47,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,1.8,0.76,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,6.9,4.93,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,3.6,1.41,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,8.9,1.84,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,0.7,0.33,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,2.8,0.84,Salmonellosis,"Fever, Diarrhea, Dehydration",Fluid therapy and Antibiotics,Necrotic Enteritis
Chicken,Bantam Chicken,4.3,4.15,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,6.6,2.13,Clostridial Enteritis,"Bloody stool, Weight loss",Antibiotics like Penicillin,Necrotic Enteritis
Chicken,Bantam Chicken,7.7,3.85,Coccidiosis,"Diarrhea, Loss of appetite, Weakness",Amprolium,Necrotic Enteritis
Chicken,Bantam Chicken,2.0,1.6,Nutritional Deficiency,"Lethargy, Weak beak",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,9.9,2.3,Congenital Defect,Twisted beak at birth,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,6.6,1.7,Calcium Deficiency,"Weak beak, Bone weakness",Specialized feed,Twisted Beak
Chicken,Bantam Chicken,8.2,2.3,Nutritional Deficiency,"Weak beak, Lethargy",Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,2.5,1.2,Beak Injury,Difficulty eating,Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,7.3,1.7,Congenital Defect,Growth retardation,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,7.0,1.5,Environmental Stress,"Anxiety behaviors, Reduced weight",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,2.5,0.5,Nutritional Deficiency,"Lethargy, Weak beak",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,3.1,1.5,Congenital Defect,Twisted beak at birth,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,2.1,1.5,Congenital Defect,"Twisted beak at birth, Growth retardation",Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,9.2,2.1,Beak Injury,"Difficulty eating, Deformed beak",Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,2.0,0.5,Calcium Deficiency,Egg production issues,Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,9.7,2.4,Nutritional Deficiency,"Lethargy, Weak beak",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,3.6,1.4,Congenital Defect,"Growth retardation, Twisted beak at birth",Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,3.4,0.7,Calcium Deficiency,"Weak beak, Egg production issues",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,3.2,1.7,Calcium Deficiency,"Bone weakness, Egg production issues",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,1.5,1.4,Congenital Defect,"Growth retardation, Twisted beak at birth",Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,5.2,1.4,Calcium Deficiency,"Bone weakness, Egg production issues",Specialized feed,Twisted Beak
Chicken,Bantam Chicken,1.3,1.4,Calcium Deficiency,"Bone weakness, Egg production issues",Specialized feed,Twisted Beak
Chicken,Bantam Chicken,7.6,2.0,Beak Injury,"Difficulty eating, Deformed beak",Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,10.0,1.4,Beak Injury,"Difficulty eating, Deformed beak",Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,1.9,1.4,Environmental Stress,"Anxiety behaviors, Reduced weight",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,0.7,1.0,Nutritional Deficiency,"Lethargy, Weak beak",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,0.8,0.9,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,6.7,1.3,Congenital Defect,"Twisted beak at birth, Growth retardation",Supportive care,Twisted Beak
Chicken,Bantam Chicken,2.1,1.3,Environmental Stress,Feather loss,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,2.6,1.7,Nutritional Deficiency,Lethargy,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,1.8,0.5,Environmental Stress,Anxiety behaviors,Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,4.5,1.5,Congenital Defect,Twisted beak at birth,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,1.0,1.1,Environmental Stress,"Anxiety behaviors, Reduced weight",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,6.8,2.1,Beak Injury,Difficulty eating,Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,4.5,1.8,Environmental Stress,Anxiety behaviors,Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,6.6,2.1,Environmental Stress,"Reduced weight, Feather loss",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,2.1,0.6,Environmental Stress,"Anxiety behaviors, Reduced weight",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,4.6,1.4,Beak Injury,"Deformed beak, Difficulty eating",Surgical correction,Twisted Beak
Chicken,Bantam Chicken,9.3,1.8,Environmental Stress,"Reduced weight, Anxiety behaviors",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,7.6,1.7,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,9.5,1.6,Environmental Stress,"Anxiety behaviors, Reduced weight",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,8.8,1.4,Environmental Stress,"Feather loss, Reduced weight",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,1.2,1.5,Environmental Stress,Anxiety behaviors,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,2.5,1.3,Nutritional Deficiency,Poor feather growth,Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,7.4,1.2,Beak Injury,Difficulty eating,Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,9.1,1.4,Calcium Deficiency,Weak beak,Specialized feed,Twisted Beak
Chicken,Bantam Chicken,4.1,1.2,Beak Injury,"Beak pain, Difficulty eating",Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,7.6,1.7,Nutritional Deficiency,"Lethargy, Poor feather growth",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,10.0,2.0,Calcium Deficiency,"Egg production issues, Weak beak",Specialized feed,Twisted Beak
Chicken,Bantam Chicken,2.6,0.6,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,1.1,0.9,Congenital Defect,Growth retardation,Supportive care,Twisted Beak
Chicken,Bantam Chicken,0.8,1.0,Beak Injury,Deformed beak,Surgical correction,Twisted Beak
Chicken,Bantam Chicken,5.7,1.7,Environmental Stress,"Reduced weight, Anxiety behaviors",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,9.0,1.3,Nutritional Deficiency,"Lethargy, Poor feather growth",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,9.5,1.7,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,8.3,1.1,Nutritional Deficiency,"Weak beak, Poor feather growth",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,9.0,1.4,Congenital Defect,Twisted beak at birth,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,4.3,1.8,Congenital Defect,Twisted beak at birth,Supportive care,Twisted Beak
Chicken,Bantam Chicken,4.5,1.4,Environmental Stress,"Anxiety behaviors, Feather loss",Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,0.6,1.0,Environmental Stress,"Anxiety behaviors, Reduced weight",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,2.9,1.1,Environmental Stress,Anxiety behaviors,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,1.2,1.4,Environmental Stress,Reduced weight,Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,5.4,1.4,Beak Injury,Deformed beak,Surgical correction,Twisted Beak
Chicken,Bantam Chicken,1.7,1.0,Calcium Deficiency,"Egg production issues, Weak beak",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,0.2,1.5,Environmental Stress,"Reduced weight, Anxiety behaviors",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,2.5,1.7,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,3.3,1.1,Nutritional Deficiency,"Lethargy, Poor feather growth",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,4.9,0.9,Nutritional Deficiency,Poor feather growth,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,4.4,1.0,Nutritional Deficiency,"Lethargy, Poor feather growth",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,6.1,1.0,Environmental Stress,Anxiety behaviors,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,4.0,1.1,Congenital Defect,Growth retardation,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,8.6,1.7,Beak Injury,"Deformed beak, Beak pain",Surgical correction,Twisted Beak
Chicken,Bantam Chicken,9.0,1.4,Nutritional Deficiency,"Poor feather growth, Lethargy",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,9.1,1.7,Congenital Defect,Growth retardation,Supportive care,Twisted Beak
Chicken,Bantam Chicken,2.8,0.5,Beak Injury,Beak pain,Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,9.7,2.2,Environmental Stress,Anxiety behaviors,Improved housing conditions,Twisted Beak
Chicken,Bantam Chicken,8.1,1.9,Nutritional Deficiency,"Lethargy, Weak beak",Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,4.1,1.4,Calcium Deficiency,"Weak beak, Bone weakness",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,8.1,1.2,Nutritional Deficiency,"Poor feather growth, Weak beak",Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,4.8,0.8,Environmental Stress,"Anxiety behaviors, Feather loss",Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,5.3,1.9,Calcium Deficiency,Bone weakness,Specialized feed,Twisted Beak
Chicken,Bantam Chicken,2.6,1.6,Nutritional Deficiency,Lethargy,Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,5.6,1.5,Calcium Deficiency,Weak beak,Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,0.7,0.4,Calcium Deficiency,Weak beak,Specialized feed,Twisted Beak
Chicken,Bantam Chicken,4.1,1.1,Environmental Stress,Feather loss,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,3.6,1.1,Beak Injury,"Difficulty eating, Beak pain",Surgical correction,Twisted Beak
Chicken,Bantam Chicken,7.4,2.2,Congenital Defect,"Growth retardation, Twisted beak at birth",Supportive care,Twisted Beak
Chicken,Bantam Chicken,0.6,1.1,Environmental Stress,Reduced weight,Stress reduction techniques,Twisted Beak
Chicken,Bantam Chicken,5.6,1.8,Nutritional Deficiency,"Lethargy, Poor feather growth",Nutritional feed,Twisted Beak
Chicken,Bantam Chicken,1.1,1.1,Beak Injury,"Beak pain, Difficulty eating",Pain relief medications,Twisted Beak
Chicken,Bantam Chicken,4.5,0.9,Beak Injury,"Deformed beak, Beak pain",Surgical correction,Twisted Beak
Chicken,Bantam Chicken,4.9,1.8,Calcium Deficiency,"Bone weakness, Weak beak",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,6.1,1.7,Congenital Defect,Growth retardation,Monitoring growth,Twisted Beak
Chicken,Bantam Chicken,0.6,0.8,Congenital Defect,"Twisted beak at birth, Growth retardation",Supportive care,Twisted Beak
Chicken,Bantam Chicken,4.8,1.0,Congenital Defect,Growth retardation,Supportive care,Twisted Beak
Chicken,Bantam Chicken,8.2,2.3,Calcium Deficiency,Egg production issues,Specialized feed,Twisted Beak
Chicken,Bantam Chicken,5.9,1.0,Calcium Deficiency,"Weak beak, Bone weakness",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,6.6,2.1,Congenital Defect,"Twisted beak at birth, Growth retardation",Supportive care,Twisted Beak
Chicken,Bantam Chicken,3.3,0.6,Congenital Defect,"Growth retardation, Twisted beak at birth",Supportive care,Twisted Beak
Chicken,Bantam Chicken,2.7,0.7,Calcium Deficiency,Weak beak,Specialized feed,Twisted Beak
Chicken,Bantam Chicken,9.8,2.0,Calcium Deficiency,"Weak beak, Bone weakness",Calcium supplements,Twisted Beak
Chicken,Bantam Chicken,2.3,1.6,Beak Injury,"Beak pain, Deformed beak",Surgical correction,Twisted Beak
Chicken,Bantam Chicken,8.7,1.6,Nutritional Deficiency,Weak beak,Vitamin supplements,Twisted Beak
Chicken,Bantam Chicken,7.3,4.85,Heat Exhaustion,"Panting, Decreased Appetite",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,1.0,0.79,Poor Feather Condition,"Feather Loss, Irritation",Improved Diet,Heat Stress
Chicken,Bantam Chicken,0.4,0.39,Respiratory Distress,"Open-Mouth Breathing, Labored Breathing",Antibiotics,Heat Stress
Chicken,Bantam Chicken,6.3,2.69,Dehydration,"Lethargy, Dry Skin",Electrolyte Solution,Heat Stress
Chicken,Bantam Chicken,6.7,2.92,Respiratory Distress,"Open-Mouth Breathing, Coughing",Humidified Environment,Heat Stress
Chicken,Bantam Chicken,9.3,4.95,Dehydration,"Lethargy, Dry Skin",Increased Water Intake,Heat Stress
Chicken,Bantam Chicken,3.7,1.87,Respiratory Distress,"Labored Breathing, Open-Mouth Breathing",Humidified Environment,Heat Stress
Chicken,Bantam Chicken,5.5,2.26,Heat Exhaustion,"Decreased Appetite, Drooping Wings",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,1.1,0.66,Poor Feather Condition,"Brittle Feathers, Feather Loss",Nutritional Supplements,Heat Stress
Chicken,Bantam Chicken,1.3,0.95,Heat Exhaustion,"Panting, Drooping Wings",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,4.3,2.92,Respiratory Distress,"Coughing, Labored Breathing",Antibiotics,Heat Stress
Chicken,Bantam Chicken,7.1,4.24,Poor Feather Condition,"Feather Loss, Irritation",Nutritional Supplements,Heat Stress
Chicken,Bantam Chicken,4.0,2.37,Heat Exhaustion,"Drooping Wings, Decreased Appetite",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,9.1,4.53,Poor Feather Condition,"Feather Loss, Irritation",Improved Diet,Heat Stress
Chicken,Bantam Chicken,6.3,2.88,Heat Exhaustion,"Decreased Appetite, Drooping Wings",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,9.6,4.6,Heat Exhaustion,"Drooping Wings, Decreased Appetite",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,8.6,4.43,Respiratory Distress,"Open-Mouth Breathing, Labored Breathing",Antibiotics,Heat Stress
Chicken,Bantam Chicken,2.4,0.71,Dehydration,"Lethargy, Increased Thirst",Increased Water Intake,Heat Stress
Chicken,Bantam Chicken,3.2,3.0,Respiratory Distress,"Open-Mouth Breathing, Labored Breathing",Humidified Environment,Heat Stress
Chicken,Bantam Chicken,3.0,1.83,Dehydration,"Increased Thirst, Lethargy",Electrolyte Solution,Heat Stress
Chicken,Bantam Chicken,1.5,0.99,Dehydration,"Lethargy, Increased Thirst",Increased Water Intake,Heat Stress
Chicken,Bantam Chicken,8.5,2.94,Dehydration,"Increased Thirst, Dry Skin",Electrolyte Solution,Heat Stress
Chicken,Bantam Chicken,6.0,2.26,Dehydration,"Increased Thirst, Lethargy",Electrolyte Solution,Heat Stress
Chicken,Bantam Chicken,4.3,2.57,Heat Exhaustion,"Panting, Decreased Appetite",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,1.8,1.48,Dehydration,"Increased Thirst, Dry Skin",Electrolyte Solution,Heat Stress
Chicken,Bantam Chicken,1.5,1.32,Dehydration,"Increased Thirst, Lethargy",Increased Water Intake,Heat Stress
Chicken,Bantam Chicken,3.5,2.68,Heat Exhaustion,"Drooping Wings, Panting",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,4.3,2.77,Poor Feather Condition,"Feather Loss, Brittle Feathers",Nutritional Supplements,Heat Stress
Chicken,Bantam Chicken,3.5,2.36,Heat Exhaustion,"Drooping Wings, Decreased Appetite",Cool Water Bath,Heat Stress
Chicken,Bantam Chicken,9.9,4.22,Heat Exhaustion,"Panting, Drooping Wings",Shade Provision,Heat Stress
