Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Hamster,Winter White Russian Dwarf Hamster,2.9,0.04,Chronic Respiratory Disease,"Weight Loss, Difficulty Breathing, Persistent Coughing",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.2,0.03,Mycoplasma Pulmonis Infection,Labored Breathing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.7,0.04,Mycoplasma Pulmonis Infection,Sneezing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.2,0.06,Mycoplasma Pulmonis Infection,"Nasal Discharge, Labored Breathing, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.0,0.05,Mycoplasma Pulmonis Infection,Sneezing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.05,Mycoplasma Pulmonis Infection,"Labored Breathing, Nasal Discharge, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.8,0.05,Allergic Rhinitis,"Frequent Scratching, Nasal Discharge",Antihistamines,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.2,0.04,Environmental Irritants,Irritated Eyes,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.7,0.06,Environmental Irritants,"Nasal Discharge, Sneezing, Irritated Eyes",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.04,Pneumonia,Poor Appetite,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.1,0.04,Pneumonia,Lethargy,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.7,0.06,Pneumonia,Lethargy,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.05,Mycoplasma Pulmonis Infection,Nasal Discharge,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.6,0.05,Chronic Respiratory Disease,"Persistent Coughing, Weight Loss",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.3,0.04,Mycoplasma Pulmonis Infection,"Nasal Discharge, Sneezing, Labored Breathing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.7,0.04,Pneumonia,"Wheezing, Poor Appetite, Lethargy",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.8,0.03,Environmental Irritants,Nasal Discharge,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.3,0.02,Environmental Irritants,Sneezing,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.7,0.05,Pneumonia,"Poor Appetite, Wheezing",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.3,0.04,Chronic Respiratory Disease,"Difficulty Breathing, Weight Loss",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.3,0.03,Mycoplasma Pulmonis Infection,"Labored Breathing, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.1,0.04,Environmental Irritants,"Irritated Eyes, Nasal Discharge",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.7,0.04,Environmental Irritants,Irritated Eyes,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.1,0.03,Pneumonia,"Lethargy, Wheezing",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.9,0.03,Chronic Respiratory Disease,Weight Loss,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.7,0.05,Environmental Irritants,"Sneezing, Nasal Discharge, Irritated Eyes",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.2,0.03,Pneumonia,"Wheezing, Poor Appetite",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.9,0.05,Mycoplasma Pulmonis Infection,"Labored Breathing, Nasal Discharge","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.05,Pneumonia,Lethargy,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.6,0.06,Pneumonia,Lethargy,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.6,0.05,Pneumonia,"Wheezing, Lethargy, Poor Appetite",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.7,0.04,Allergic Rhinitis,Nasal Discharge,Antihistamines,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.4,0.04,Environmental Irritants,Irritated Eyes,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.1,0.06,Pneumonia,"Lethargy, Poor Appetite, Wheezing",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.9,0.05,Chronic Respiratory Disease,"Weight Loss, Persistent Coughing, Difficulty Breathing",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.4,0.03,Pneumonia,Poor Appetite,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.8,0.05,Environmental Irritants,Nasal Discharge,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Chronic Respiratory Disease,Persistent Coughing,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.0,0.04,Environmental Irritants,"Nasal Discharge, Sneezing, Irritated Eyes",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.6,0.04,Chronic Respiratory Disease,Weight Loss,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.1,0.05,Pneumonia,"Poor Appetite, Lethargy, Wheezing",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.3,0.02,Mycoplasma Pulmonis Infection,Sneezing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Pneumonia,"Wheezing, Lethargy",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.1,0.04,Pneumonia,Lethargy,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.6,0.04,Environmental Irritants,"Sneezing, Nasal Discharge, Irritated Eyes",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.3,0.06,Allergic Rhinitis,"Watery Eyes, Nasal Discharge",Antihistamines,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.0,0.06,Mycoplasma Pulmonis Infection,"Sneezing, Nasal Discharge","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.8,0.04,Mycoplasma Pulmonis Infection,Sneezing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Chronic Respiratory Disease,"Weight Loss, Difficulty Breathing, Persistent Coughing",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Chronic Respiratory Disease,Weight Loss,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.04,Chronic Respiratory Disease,Persistent Coughing,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.04,Pneumonia,"Wheezing, Lethargy, Poor Appetite",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.05,Environmental Irritants,Irritated Eyes,Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.05,Mycoplasma Pulmonis Infection,"Labored Breathing, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.9,0.04,Environmental Irritants,"Irritated Eyes, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.9,0.05,Allergic Rhinitis,"Frequent Scratching, Watery Eyes",Antihistamines,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.0,0.03,Pneumonia,Poor Appetite,Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.9,0.05,Mycoplasma Pulmonis Infection,"Nasal Discharge, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.3,0.05,Mycoplasma Pulmonis Infection,"Nasal Discharge, Sneezing, Labored Breathing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.9,0.05,Mycoplasma Pulmonis Infection,Sneezing,"Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.0,0.04,Environmental Irritants,"Irritated Eyes, Nasal Discharge, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.4,0.03,Chronic Respiratory Disease,Persistent Coughing,Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.6,0.04,Environmental Irritants,"Irritated Eyes, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.3,0.03,Pneumonia,"Wheezing, Lethargy, Poor Appetite",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.5,0.04,Allergic Rhinitis,Frequent Scratching,Antihistamines,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.05,Environmental Irritants,"Nasal Discharge, Irritated Eyes, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.9,0.05,Chronic Respiratory Disease,"Weight Loss, Persistent Coughing",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.4,0.03,Environmental Irritants,"Nasal Discharge, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.6,0.05,Pneumonia,"Poor Appetite, Lethargy, Wheezing",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,2.8,0.05,Chronic Respiratory Disease,"Weight Loss, Persistent Coughing, Difficulty Breathing",Supportive Care and Antibiotics,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,1.1,0.05,Pneumonia,"Poor Appetite, Wheezing, Lethargy",Antibiotics and Nebulization,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.8,0.04,Environmental Irritants,"Nasal Discharge, Sneezing",Removal of Irritant and Supportive Care,Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,0.5,0.04,Mycoplasma Pulmonis Infection,"Labored Breathing, Sneezing","Antibiotics (e.g., Doxycycline)",Respiratory Infections
Hamster,Winter White Russian Dwarf Hamster,5.3,0.07,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.1,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.6,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.5,0.04,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,8.7,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.8,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.3,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.4,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.4,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.7,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.4,0.04,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.1,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.3,0.07,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.4,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.6,0.04,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.8,0.08,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.1,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.3,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.7,0.03,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.3,0.05,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.3,0.03,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.1,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,2.0,0.06,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.5,0.04,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.2,0.05,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.3,0.08,Nutritional Deficiency,"Poor Appetite, Weight Loss",Specialized feed,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.3,0.07,Diabetes,"Increased Thirst, Frequent Urination",Low-sugar diet,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.5,0.03,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,8.7,0.05,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.8,0.05,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.3,0.05,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.7,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.9,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.3,0.04,Diabetes,"Increased Thirst, Frequent Urination",Low-sugar diet,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.5,0.03,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.7,0.04,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.5,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.1,0.07,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.7,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.8,0.07,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.9,0.07,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.1,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.8,0.07,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.8,0.04,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.2,0.05,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.3,0.05,Diabetes,"Increased Thirst, Frequent Urination",Low-sugar diet,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.7,0.06,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.0,0.06,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.1,0.06,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.3,0.05,Nutritional Deficiency,"Poor Appetite, Weight Loss",Specialized feed,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.7,0.06,Diabetes,"Increased Thirst, Frequent Urination",Low-sugar diet,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.6,0.05,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.5,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.9,0.07,Diabetes,"Increased Thirst, Frequent Urination",Low-sugar diet,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.3,0.04,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,2.3,0.05,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.5,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.0,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.8,0.04,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.5,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.2,0.04,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.2,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.2,0.04,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.5,0.07,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.2,0.04,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,8.8,0.06,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.0,0.06,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.7,0.06,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.0,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.0,0.07,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.0,0.07,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.2,0.06,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.8,0.04,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,8.9,0.05,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.0,0.03,Chronic Stress,"Hair Loss, Aggressive Behavior",Environmental enrichment,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.7,0.05,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,0.7,0.03,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.3,0.06,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.9,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.5,0.05,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,5.6,0.06,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.2,0.04,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.2,0.07,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.0,0.02,Nutritional Deficiency,"Poor Appetite, Weight Loss",Specialized feed,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,6.9,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.2,0.06,Respiratory Infection,"Sneezing, Labored Breathing",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.3,0.04,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.6,0.07,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Antibiotics,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,4.6,0.08,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,2.4,0.05,Nutritional Deficiency,"Poor Appetite, Weight Loss",Specialized feed,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,8.1,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,7.9,0.05,Obesity,"Reduced Mobility, Breathing Issues",Increased exercise,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.7,0.06,Chronic Stress,"Hair Loss, Aggressive Behavior",Behavioral modification,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,3.9,0.07,Congenital Immune Deficiency,"Lethargy, Frequent Infections",Immune-boosting supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.6,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,9.7,0.05,Nutritional Deficiency,"Poor Appetite, Weight Loss",Dietary supplements,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.8,0.05,Obesity,"Reduced Mobility, Breathing Issues",Diet control,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,1.2,0.05,Diabetes,"Increased Thirst, Frequent Urination",Insulin,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,2.8,0.05,Respiratory Infection,"Sneezing, Labored Breathing",Steam therapy,Immune System Suppression
Hamster,Winter White Russian Dwarf Hamster,2.1,0.031,Dermatitis,"Skin redness, Itchiness",Anti-inflammatory cream,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,7.2,0.05,Ringworm,"Redness, Circular lesions",Antifungal medication,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,9.9,0.048,Dermatitis,Itchiness,Antibiotics,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.043,Poor Hygiene,"Greasy fur, Skin irritation, Odor",Topical antiseptics,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,4.1,0.042,Dermatitis,Itchiness,Anti-inflammatory cream,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,6.6,0.035,Allergic Reaction,Excessive scratching,Steroid creams,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,2.7,0.04,Allergic Reaction,Excessive scratching,Antihistamines,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,7.0,0.033,Dermatitis,"Skin redness, Itchiness, Crusting skin",Hydration therapy,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,5.0,0.05,Allergic Reaction,"Swelling, Excessive scratching, Rash",Antihistamines,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,8.6,0.033,Allergic Reaction,"Rash, Swelling, Excessive scratching",Elimination diet,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,8.4,0.03,Ringworm,"Circular lesions, Hair loss",Baths with medicated shampoo,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,8.3,0.044,Mites,Itching,Environmental cleaning,Fungal Skin Infections
Hamster,Winter White Russian Dwarf Hamster,1.4,0.041,Mites,"Itching, Hair thinning",Skin soothing gels,Fungal Skin Infections
